id,user_id,document_name,description,pdf_name,pdf_path,status,latitude,longitude,created_at,updated_at,color_id,color_status,is_fake,state,county,attachment_permission
1130,4046,Misc. Red Flags,"I was a poll worker in Pima County, AZ for the past election and noticed an anomaly. Now, I don't know if it's anything, but numbers don't match up. According to Pima County's election results ( https://results.arizona.vote/#/featured/33/11 ), there was 639,885 registered voters. However, on the day prior (Nov 7), our E-poll books said there was 708,090 registered voters. Again, I don't know if  reading too much into it, but this election is not right in many ways. Also, in our poll workers handbook, it states ""Legislature Update: S.B. 1460 amended A.R.S. 16-579 to allow a voter who had received an Early Ballot to be issued an Election Day ballot if the county uses E-poll books"".  Apparently, I can only upload one photo. I have a couple more to add if contacted.",Sun Nov 20 10_40_21 MST 2022.jpg,/pdf/Sun Nov 20 10_40_21 MST 2022.jpg,1,32.0005283,-110.7009206,11/20/2022 17:41,8/25/2023 19:49,4,1,0,Arizona,Pima,1
1131,6100,Misc. Red Flags,Sharpie,pdf,/pdf/pdf,1,40.2724677,-75.4927278,11/20/2022 22:52,8/25/2023 19:48,3,1,0,Pennsylvania,Montgomery,1
1132,10146,Polling Location Issues,"Polling place was closed Election Day in Manhattan Beach (Jocelyn Center) , due to flooding. Sent to another location (Community Center also in MB)",D8041C9D2D0B489D83ECE7B36C69DC83..mp4,/pdf/D8041C9D2D0B489D83ECE7B36C69DC83..mp4,1,33.8889073,-118.4101086,11/20/2022 23:26,8/25/2023 19:48,3,1,0,California,Los Angeles,1
1134,10171,Polling Location Issues,"We voted in Pueblo West at the Library: we filled out our ballot on the machine then we were told to print it out, put it in a sleeve and place it in a box. We were told that all of the ballots would be taken to a warehouse to be counted.",37DDED2ADDEC4271B47CDA597402354B.,/pdf/37DDED2ADDEC4271B47CDA597402354B.,1,38.3500016,-104.7227546,11/22/2022 1:17,8/25/2023 19:45,4,1,0,Colorado,Pueblo,1
1135,10172,Polling Location Issues,"There were walls on the side of the desk which I voted at, not only was the ‘private’ voting area open from the back, no curtain, but the table was not a smooth surface, it was entirely bumpy which was not conducive to neatly filling the circles on the ballot.  I then was told to deposit my ballot into a pad-locked wooden box.  Not a scanner, a wooden box.",0BDBA3E5C5834E3BA08939FDF194E64B.,/pdf/0BDBA3E5C5834E3BA08939FDF194E64B.,1,39.6334353,-104.6894783,11/22/2022 2:05,8/25/2023 19:44,3,1,0,Colorado,Arapahoe,1
1137,10185,Polling Location Issues,When they fed my ballot into the machine it indicated a jam and I waited about 15 minutes until a worker could “clear the jam” I am not confident that my vote was tabulated properly or at all.,265B8F75E78B403190ABA75BF82DE164.,/pdf/265B8F75E78B403190ABA75BF82DE164.,1,33.802565,-112.064795,11/22/2022 14:33,8/25/2023 19:44,5,1,0,Arizona,Maricopa,1
1138,10186,Vote Verification Issues,my vote has not ben accounted for even though i used the AVD ans also has to cure my ballot before the deadline.,pdf,/pdf/pdf,1,33.6032186220404,-112.083256803453,11/22/2022 15:20,8/25/2023 19:43,5,1,0,Arizona,Maricopa,1
1139,10187,Polling Location Issues,"when I voted I wore a shirt that said ""count all legal votes"" told offensive . I asked who authorized the dominion machines...silence  when I voted I noticed as I exited the polling station a man( probably dominion employee) was messing with the wires?? His SUV silver had a  PA license plate as I voted in the  Green Brook firehouse across the street from WASHINGTON ROCK State Park. Distric 02 Firehouse #2 24 Rock Road West Green Brook NJ 08812-2608. i voted at 6:45am in person.  I know they stole the Governors race in 2021. I am a US Navy veteran here. I also sent certified letter to County Sherriffs office in 2021 about this and nothing ever happens. NJ is so corrupt. please help us.",pdf,/pdf/pdf,1,40.6122217,-74.4737422,11/22/2022 15:58,8/25/2023 19:43,2,1,0,New Jersey,Somerset,1
1140,1308,Mail in Ballot Issues,I took my mail-in ballot to the polling location on Election Day. It was accepted and placed into an envelope. I had removed it from my security envelope (my name and signature). No one verified my name on the voting rolls. How do they know I voted. No security envelope and no signature. They don't know I voted because no one verified me.,pdf,/pdf/pdf,1,34.2501624,-110.035051,11/22/2022 21:15,8/25/2023 19:42,5,1,0,Arizona,Navajo,1
1141,2117,Polling Location Issues,"Ballot didn’t scan, after 15 minutes they put it in “Box 3”. I have no way to tell if it ever was scanned.",80391AFBE1F4495ABBCBE33FE34D8FAF.,/pdf/80391AFBE1F4495ABBCBE33FE34D8FAF.,1,33.5276301884081,-112.056637555361,11/23/2022 3:53,8/25/2023 19:39,5,1,0,Arizona,Maricopa,1
1142,3411,Polling Location Issues,"Vote Center: Sunrise United Church, Maricopa County, 85027  11/08/2022  I'm not sure what the margin of error regarding alignment of the printers/paper is, but this seems pretty far off, especially knowing about the Shrink-to-Fit printing that was done and the 19"" vs 20"" BOD printing that was done. In the event that this might be helpful or relevant, I wanted to share it with whomever gets this submission on your end.",Tue Nov 22 21_55_30 MST 2022.jpg,/pdf/Tue Nov 22 21_55_30 MST 2022.jpg,1,33.6611006,-112.0834532,11/23/2022 4:57,8/25/2023 19:39,5,1,0,Arizona,Maricopa,1
1143,10195,Misc.Red Flags,Election judge strongly suggested I use the felt pin that was approved by the County board. Said I could use a black or blue pen but the machine wouldn’t count it. It would kick it back,7B283ECB5ED74CAB9D4D9EC953FFAD76.,/pdf/7B283ECB5ED74CAB9D4D9EC953FFAD76.,1,33.6036624,-111.7211669,11/23/2022 6:24,8/25/2023 19:38,4,1,0,Arizona,Maricopa,1
1144,10204,Polling Location Issues,"When I arrived  at the Sun City polling location (Radiant Church) the line to get a ballot was about an hour long. While waiting a poll worker came out to tell us they were having issues with the tabulators and that only one of the two onsite were working. We were told we could wait or go to another polling location. I wasn't leaving until I cast my vote. Once inside I was given a ballot which I completed. I then got into the line to cast my ballot which was about 30 voters deep. The tabulator to the left was kicking out about every 4-5 ballots. We were told we could place our ballot into door 3 and that it would be tabulated later. I refused to do that so I waited to use the tabulator to the left which seemed to reject about every 10 or so ballots. On my 3rd attempt the tabulator appeared to read my ballot and printed a receipt. Keep in mind I arrived at the polling location around 10 am. I can't imagine what it was like for voters trying to cast their ballot later in the afternoon, after work.",pdf,/pdf/pdf,1,33.6468489,-112.2923507,11/23/2022 21:27,8/25/2023 19:38,5,1,0,Arizona,Maricopa,1
1156,10253,Misc.Red Flags,PRECINCT NAME: 106 POLLING PLACE: CORNERSTONE/CHATTAHOOCHEE 122 BASCOM CT COLUMBUS GA 31909  Wi-Fi connections at voting location.,B0BCA71E5E7F41359DDEBA96B47CA077.,/pdf/B0BCA71E5E7F41359DDEBA96B47CA077.,1,32.5554245274147,-84.9509433656931,12/6/2022 13:27,8/25/2023 19:36,3,1,0,Georgia,Muscogee,1
1157,10261,Polling Location Issues,My wife and my voter registration card gave the wrong voter poll location along with many other people i witnessed .,CB2678A61BCB42F6983E9442393065B8.,/pdf/CB2678A61BCB42F6983E9442393065B8.,1,36.3210401,-82.4059489,12/6/2022 21:04,8/28/2023 13:28,5,1,0,Tennessee,Washington,1
1158,7159,Misc.Red Flags,Available Wi-Fi networks at polling location,31253A46A6A2495799B126022EDDD695.png,/pdf/31253A46A6A2495799B126022EDDD695.png,1,32.2598253834731,-81.217954158783,12/6/2022 21:21,8/25/2023 19:35,3,1,0,Georgia,Effingham,1
1159,10232,Polling Location Issues,There was a power outage here at Woodridge elementary in Dekalb County Georgia. It happened about 650 this morning and it was out for approximately four seconds or so.,9B087E3A03BB4BADA3E24AB16B309AA7.,/pdf/9B087E3A03BB4BADA3E24AB16B309AA7.,1,33.7426431660973,-84.2004237323999,12/6/2022 22:27,8/25/2023 19:34,3,1,0,Georgia,DeKalb,1
1160,9363,Polling Location Issues,Just a list of people online in the voting place for early voting,2C14815DEDD9485080886FD10A58E1CB.png,/pdf/2C14815DEDD9485080886FD10A58E1CB.png,1,33.9449242011769,-83.402618765831,12/7/2022 2:07,8/25/2023 19:28,3,1,0,Georgia,Clarke,1
1162,10232,Polling Location Issues,"After the polls closed at Wood Ridge elementary in DeKalb county, the poll manager did not want to see all the little manila envelope with the memory card. I waited until almost 9 o’clock. I wound up leaving because I was so tired. I heard another Poll Watcher say the same thing. I’m going to bed now",15FB777D68C34B11B21BEF6CD80DA169.,/pdf/15FB777D68C34B11B21BEF6CD80DA169.,1,33.7422677,-84.2007867,12/8/2022 2:06,8/25/2023 19:21,4,1,0,Georgia,DeKalb,1
1163,1145,Mail in Ballot Issues,I received two absentee ballots for the 2023 Special Election.,0869856E3225499F81931A361D0FF5CE.png,/pdf/0869856E3225499F81931A361D0FF5CE.png,1,36.8019916,-76.200131,12/8/2022 22:35,8/25/2023 19:21,5,1,0,Virginia,Virginia Beach,1
1165,10274,Misc. Red Flags,My father receives mail at my address after elections. No voter registration verification is sent before or after. He is deceased and never lived in Pennsylvania. how do I check to see if he 'voted' last month?,pdf,/pdf/pdf,1,40.8451979810258,-76.6822227090597,12/12/2022 22:49,8/25/2023 19:20,5,1,0,Pennsylvania,Northumberland,1
1166,1677,Polling Location Issues,Because of my address this causes a conflict in which ballot I receive. The zip on my driver license shows 49917 for copper city. The qvf shows 49913 for calumet which is the right one. They look at my drivers license and assume it the right zip. I don’t live in the village. I am the clerk/treasurer for the village but I can’t run for those positions on the ballot. I’m not the only one. This is an area for concern for cheating and confusion. Especially for new poll workers.,A65B2834B77D449484501FF6F9CD254E.,/pdf/A65B2834B77D449484501FF6F9CD254E.,1,47.2817896859336,-88.396831266582,12/13/2022 12:33,8/25/2023 19:20,2,1,0,Michigan,Houghton,1
1168,6616,Mail in Ballot Issues,"Jose Rodriguez is a phantom voter registered at my 332 Bernard Ave., Sarasota, FL address.  I received his 2022 Mail-In Ballot in my mailbox then returned to sender , the Supervisor of Elections for Manatee County, FL,  When I noticed that he was not being removed months afterwards I questioned the County Supervisor to find that they will wait for 2 General Elections before correcting the roles, even though FL law has an option to fix the problem quickly.",7CED199D980C4065A19650F093138939.,/pdf/7CED199D980C4065A19650F093138939.,1,27.4018012473969,-82.5680155679584,12/17/2022 19:36,8/25/2023 19:17,4,1,0,Florida,Manatee,1
1184,5942,Polling Location Issues,no surveillance of drop box,Sat Feb 04 11_22_50 PST 2023.jpg,/pdf/Sat Feb 04 11_22_50 PST 2023.jpg,1,33.4459859,-117.6311399,2/4/2023 19:23,8/25/2023 19:16,4,1,0,California,Orange,1
